,Unnamed: 0,Time,Open,High,Low,Last,Change,%Chg,Volume,Classification
899,899,06/05/2015,209.95,210.58,208.98,209.77,-0.36,-0.17%,121704600.0,False
900,900,06/04/2015,211.07,211.86,209.75,210.13,-1.79,-0.84%,151882800.0,False
901,901,06/03/2015,212.0,212.67,211.33,211.92,0.56,+0.26%,87820896.0,True
902,902,06/02/2015,211.02,212.19,210.27,211.36,-0.21,-0.10%,91531000.0,False
903,903,06/01/2015,211.94,212.34,210.62,211.57,0.43,+0.20%,93338704.0,True
904,904,05/29/2015,212.38,212.43,210.82,211.14,-1.32,-0.62%,124919600.0,False
905,905,05/28/2015,212.33,212.59,211.63,212.46,-0.24,-0.11%,74974496.0,False
906,906,05/27/2015,211.25,212.98,210.76,212.7,2.0,+0.95%,93213904.0,True
907,907,05/26/2015,212.4,212.91,210.2,210.7,-2.29,-1.08%,124308600.0,False
908,908,05/22/2015,213.04,213.54,212.91,212.99,-0.51,-0.24%,57433400.0,False
909,909,05/21/2015,212.7,213.75,212.51,213.5,0.62,+0.29%,64764500.0,True
910,910,05/20/2015,213.15,213.78,212.5,212.88,-0.15,-0.07%,76857504.0,False
911,911,05/19/2015,213.19,213.57,212.69,213.03,-0.07,-0.03%,72114600.0,False
912,912,05/18/2015,212.24,213.4,212.16,213.1,0.66,+0.31%,74549600.0,True
913,913,05/15/2015,212.45,212.61,211.86,212.44,0.23,+0.11%,76510096.0,True
914,914,05/14/2015,211.24,212.32,210.91,212.21,2.19,+1.04%,95934000.0,True
915,915,05/13/2015,210.47,211.22,209.74,210.02,0.04,+0.02%,94667904.0,True
916,916,05/12/2015,209.61,210.63,208.62,209.98,-0.63,-0.30%,119727504.0,False
917,917,05/11/2015,211.57,211.89,210.52,210.61,-1.01,-0.48%,75708000.0,False
918,918,05/08/2015,210.88,211.86,210.78,211.62,2.75,+1.32%,155877200.0,True
919,919,05/07/2015,207.92,209.38,207.52,208.87,0.83,+0.40%,88244896.0,True
920,920,05/06/2015,209.56,209.93,206.76,208.04,-0.86,-0.41%,135060096.0,False
921,921,05/05/2015,211.03,211.46,208.73,208.9,-2.42,-1.15%,113326096.0,False
922,922,05/04/2015,211.23,212.02,211.1,211.32,0.6,+0.28%,70927200.0,True
923,923,05/01/2015,209.4,210.77,209.28,210.72,2.26,+1.08%,103399696.0,True
924,924,04/30/2015,209.88,210.35,207.62,208.46,-2.11,-1.00%,161304800.0,False
925,925,04/29/2015,210.37,211.29,209.6,210.57,-0.87,-0.41%,125684800.0,False
926,926,04/28/2015,210.74,211.5,209.33,211.44,0.67,+0.32%,86863504.0,True
927,927,04/27/2015,212.33,212.48,210.54,210.77,-0.88,-0.42%,79358096.0,False
928,928,04/24/2015,211.66,211.97,211.11,211.65,0.49,+0.23%,61327300.0,True
929,929,04/23/2015,210.15,211.94,210.01,211.16,0.53,+0.25%,102585904.0,True
930,930,04/22/2015,210.01,210.85,208.9,210.63,1.03,+0.49%,78264600.0,True
931,931,04/21/2015,210.67,210.86,209.24,209.6,-0.25,-0.12%,72559800.0,False
932,932,04/20/2015,209.06,210.25,208.96,209.85,1.9,+0.91%,92189400.0,True
933,933,04/17/2015,208.94,209.23,207.01,207.95,-2.42,-1.15%,191113200.0,False
934,934,04/16/2015,210.03,210.98,209.79,210.37,-0.06,-0.03%,68934800.0,False
935,935,04/15/2015,210.05,211.04,209.95,210.43,0.94,+0.45%,99529296.0,True
936,936,04/14/2015,208.85,209.71,208.1,209.49,0.4,+0.19%,75099800.0,True
937,937,04/13/2015,209.87,210.63,209.03,209.09,-0.95,-0.45%,74436496.0,False
938,938,04/10/2015,209.2,210.09,208.96,210.04,1.14,+0.55%,72722896.0,True
939,939,04/09/2015,207.78,209.18,207.19,208.9,0.92,+0.44%,85548800.0,True
940,940,04/08/2015,207.55,208.51,207.08,207.98,0.7,+0.34%,89351904.0,True
941,941,04/07/2015,207.86,208.76,207.24,207.28,-0.55,-0.26%,81236304.0,False
942,942,04/06/2015,205.37,208.45,205.21,207.83,1.39,+0.67%,114368096.0,True
943,943,04/02/2015,205.62,206.98,205.4,206.44,0.74,+0.36%,86900304.0,True
944,944,04/01/2015,206.39,206.42,204.51,205.7,-0.73,-0.35%,137303392.0,False
945,945,03/31/2015,207.26,208.1,206.36,206.43,-1.82,-0.87%,126768704.0,False
946,946,03/30/2015,206.98,208.61,206.96,208.25,2.51,+1.22%,96180304.0,True
947,947,03/27/2015,205.13,205.95,204.9,205.74,0.47,+0.23%,118938896.0,True
948,948,03/26/2015,204.96,206.37,204.12,205.27,-0.49,-0.24%,153067200.0,False
949,949,03/25/2015,209.07,209.35,205.71,205.76,-3.06,-1.47%,159521600.0,False
950,950,03/24/2015,209.85,210.4,208.74,208.82,-1.18,-0.56%,77805296.0,False
951,951,03/23/2015,210.42,211.11,210.0,210.0,-0.41,-0.19%,71784496.0,False
952,952,03/20/2015,209.71,211.02,209.49,210.41,0.91,+0.43%,177715008.0,True
953,953,03/19/2015,209.96,210.47,209.03,209.5,-0.96,-0.46%,117917200.0,False
954,954,03/18/2015,207.39,211.27,206.62,210.46,2.5,+1.20%,228808608.0,True
955,955,03/17/2015,207.74,208.42,206.98,207.96,-0.62,-0.30%,94510400.0,False
956,956,03/16/2015,206.71,208.69,205.86,208.58,2.75,+1.34%,136099200.0,True
957,957,03/13/2015,206.77,207.93,204.58,205.83,-1.27,-0.61%,162410896.0,False
958,958,03/12/2015,205.26,207.18,205.2,207.1,2.6,+1.27%,93993504.0,True
959,959,03/11/2015,205.29,205.5,204.4,204.5,-0.48,-0.23%,110145696.0,False
960,960,03/10/2015,206.7,206.81,204.93,204.98,-3.38,-1.62%,157121104.0,False
961,961,03/09/2015,207.73,208.79,207.55,208.36,0.86,+0.41%,89818896.0,True
962,962,03/06/2015,209.42,209.94,207.1,207.5,-2.96,-1.41%,188127904.0,False
963,963,03/05/2015,210.61,210.8,209.85,210.46,0.23,+0.11%,76872896.0,True
964,964,03/04/2015,210.4,210.49,209.06,210.23,-0.89,-0.42%,114497104.0,False
965,965,03/03/2015,211.47,212.05,210.08,211.12,-0.87,-0.41%,110325800.0,False
966,966,03/02/2015,210.78,212.06,210.72,211.99,1.33,+0.63%,87491400.0,True
967,967,02/27/2015,211.26,211.58,210.6,210.66,-0.72,-0.34%,108075904.0,False
968,968,02/26/2015,211.52,211.71,210.65,211.38,-0.25,-0.12%,72697800.0,False
969,969,02/25/2015,211.66,212.24,211.22,211.63,-0.18,-0.08%,73061600.0,False
970,970,02/24/2015,211.12,212.05,210.76,211.81,0.6,+0.28%,72472200.0,True
971,971,02/23/2015,210.94,211.21,210.48,211.21,-0.03,-0.01%,74411000.0,False
972,972,02/20/2015,209.48,211.33,208.73,211.24,1.26,+0.60%,140896304.0,True
973,973,02/19/2015,209.41,210.42,209.24,209.98,-0.15,-0.07%,91462496.0,False
974,974,02/18/2015,209.66,210.22,209.34,210.13,0.02,+0.01%,80652896.0,True
975,975,02/17/2015,209.4,210.32,209.1,210.11,0.33,+0.16%,76968200.0,True
976,976,02/13/2015,209.07,209.84,208.76,209.78,0.86,+0.41%,93670400.0,True
977,977,02/12/2015,207.89,208.99,206.97,208.92,1.99,+0.96%,97545904.0,True
978,978,02/11/2015,206.61,207.45,205.83,206.93,0.12,+0.06%,91087696.0,True
979,979,02/10/2015,205.88,207.12,204.68,206.81,2.18,+1.07%,96164096.0,True
980,980,02/09/2015,204.77,205.64,204.14,204.63,-0.92,-0.45%,87219000.0,False
981,981,02/06/2015,206.56,207.24,204.92,205.55,-0.57,-0.28%,125672000.0,False
982,982,02/05/2015,204.86,206.3,204.77,206.12,2.06,+1.01%,97953104.0,True
983,983,02/04/2015,203.83,205.38,203.51,204.06,-0.78,-0.38%,134306704.0,False
984,984,02/03/2015,203.0,204.85,202.55,204.84,2.92,+1.45%,124212896.0,True
985,985,02/02/2015,200.15,202.03,197.86,201.92,2.47,+1.24%,163107008.0,True
986,986,01/30/2015,200.57,202.17,199.13,199.45,-2.54,-1.26%,197729296.0,False
987,987,01/29/2015,200.38,202.3,198.68,201.99,1.85,+0.92%,173585408.0,True
988,988,01/28/2015,204.17,204.29,199.91,200.14,-2.6,-1.28%,168514400.0,False
989,989,01/27/2015,202.97,204.12,201.74,202.74,-2.71,-1.32%,134044600.0,False
990,990,01/26/2015,204.71,205.56,203.85,205.45,0.48,+0.23%,92009696.0,True
991,991,01/23/2015,205.79,206.1,204.81,204.97,-1.13,-0.55%,117516704.0,False
992,992,01/22/2015,203.99,206.26,202.33,206.1,3.02,+1.49%,174356000.0,True
993,993,01/21/2015,201.5,203.66,200.94,203.08,1.02,+0.50%,122942600.0,True
994,994,01/20/2015,202.4,202.72,200.17,202.06,0.43,+0.21%,130991000.0,True
995,995,01/16/2015,198.77,201.82,198.55,201.63,2.61,+1.31%,211879600.0,True
996,996,01/15/2015,201.63,202.01,198.88,199.02,-1.84,-0.92%,176613696.0,False
997,997,01/14/2015,199.65,201.1,198.57,200.86,-1.22,-0.60%,192991104.0,False
998,998,01/13/2015,204.12,205.48,200.51,202.08,-0.57,-0.28%,214553104.0,False
999,999,01/12/2015,204.41,204.6,201.92,202.65,-1.6,-0.78%,144396000.0,False
1000,1000,01/09/2015,206.4,206.42,203.51,204.25,-1.65,-0.80%,158567200.0,False
1001,1001,01/08/2015,204.01,206.16,203.99,205.9,3.59,+1.77%,147217696.0,True
1002,1002,01/07/2015,201.42,202.72,200.88,202.31,2.49,+1.25%,125346704.0,True
1003,1003,01/06/2015,202.09,202.72,198.86,199.82,-1.9,-0.94%,209151392.0,False
1004,1004,01/05/2015,204.17,204.37,201.35,201.72,-3.71,-1.81%,169632704.0,False
1005,1005,01/02/2015,206.38,206.88,204.18,205.43,-0.11,-0.05%,121465800.0,False
1006,1006,12/31/2014,207.99,208.19,205.39,205.54,-2.06,-0.99%,130333800.0,False
1007,1007,12/30/2014,208.14,208.37,207.51,207.6,-1.12,-0.54%,73540704.0,False
1008,1008,12/29/2014,208.22,208.97,208.14,208.72,0.28,+0.13%,79643904.0,True
1009,1009,12/26/2014,208.31,208.85,208.25,208.44,0.67,+0.32%,57326700.0,True
1010,1010,12/24/2014,208.02,208.34,207.72,207.77,0.02,+0.01%,42963400.0,True
1011,1011,12/23/2014,208.17,208.23,207.4,207.75,0.28,+0.13%,122167904.0,True
1012,1012,12/22/2014,206.75,207.47,206.46,207.47,0.95,+0.46%,148318896.0,True
1013,1013,12/19/2014,206.43,207.33,205.61,206.52,-0.26,-0.13%,245084496.0,False
1014,1014,12/18/2014,204.74,212.97,203.92,206.78,4.99,+2.47%,257633792.0,True
1015,1015,12/17/2014,198.44,202.34,198.29,201.79,3.88,+1.96%,253910000.0,True
1016,1016,12/16/2014,198.58,202.4,197.86,197.91,-1.6,-0.80%,258945696.0,False
1017,1017,12/15/2014,201.98,202.53,198.78,199.51,-1.38,-0.69%,189965792.0,False
1018,1018,12/12/2014,202.64,203.82,200.85,200.89,-3.3,-1.62%,202330208.0,False
1019,1019,12/11/2014,203.88,206.19,203.71,204.19,1.03,+0.51%,159012800.0,True
1020,1020,12/10/2014,205.91,205.98,202.93,203.16,-3.31,-1.60%,159856400.0,False
1021,1021,12/09/2014,204.37,206.6,203.91,206.47,-0.14,-0.07%,125179904.0,False
1022,1022,12/08/2014,207.52,208.12,205.93,206.61,-1.39,-0.67%,108588096.0,False
1023,1023,12/05/2014,207.87,208.47,207.55,208.0,0.34,+0.16%,91025400.0,True
1024,1024,12/04/2014,207.54,208.27,206.7,207.66,-0.23,-0.11%,91316496.0,False
1025,1025,12/03/2014,207.3,208.15,207.1,207.89,0.8,+0.39%,68951904.0,True
1026,1026,12/02/2014,205.81,207.34,205.78,207.09,1.33,+0.65%,74507104.0,True
1027,1027,12/01/2014,206.4,206.54,205.38,205.76,-1.44,-0.69%,103968304.0,False
1028,1028,11/28/2014,207.49,207.87,206.91,207.2,-0.44,-0.21%,57890000.0,False
1029,1029,11/26/2014,207.29,207.76,207.03,207.64,0.53,+0.26%,62167800.0,True
1030,1030,11/25/2014,207.54,207.79,206.8,207.11,-0.15,-0.07%,79108200.0,False
1031,1031,11/24/2014,207.17,207.39,206.91,207.26,0.58,+0.28%,65880700.0,True
1032,1032,11/21/2014,207.64,207.84,205.98,206.68,1.1,+0.54%,142327200.0,True
1033,1033,11/20/2014,204.26,205.71,204.18,205.58,0.36,+0.18%,72840304.0,True
1034,1034,11/19/2014,205.31,205.55,204.3,205.22,-0.33,-0.16%,82373000.0,False
1035,1035,11/18/2014,204.44,205.92,204.44,205.55,1.18,+0.58%,76068096.0,True
1036,1036,11/17/2014,203.85,204.58,203.65,204.37,0.13,+0.06%,80440896.0,True
1037,1037,11/14/2014,204.1,204.49,203.72,204.24,0.05,+0.02%,80417504.0,True
1038,1038,11/13/2014,204.16,204.83,203.21,204.19,0.23,+0.11%,85357904.0,True
1039,1039,11/12/2014,203.35,204.24,203.31,203.96,-0.22,-0.11%,90120200.0,False
1040,1040,11/11/2014,204.06,204.31,203.65,204.18,0.2,+0.10%,54499300.0,True
1041,1041,11/10/2014,203.38,204.04,203.13,203.98,0.64,+0.31%,66318900.0,True
1042,1042,11/07/2014,203.17,203.6,202.61,203.34,0.19,+0.09%,89539696.0,True
1043,1043,11/06/2014,202.39,203.26,201.64,203.15,0.81,+0.40%,107089000.0,True
1044,1044,11/05/2014,202.54,202.59,201.45,202.34,1.27,+0.63%,91708496.0,True
1045,1045,11/04/2014,201.23,201.6,200.06,201.07,-0.7,-0.35%,93342704.0,False
1046,1046,11/03/2014,201.92,202.45,201.31,201.77,0.11,+0.05%,93734096.0,True
1047,1047,10/31/2014,201.78,201.82,200.77,201.66,2.28,+1.14%,146902496.0,True
1048,1048,10/30/2014,197.58,199.95,197.4,199.38,1.27,+0.64%,113329904.0,True
1049,1049,10/29/2014,198.55,199.12,196.8,198.11,-0.3,-0.15%,142557408.0,False
1050,1050,10/28/2014,196.82,198.42,196.73,198.41,2.25,+1.15%,106735904.0,True
1051,1051,10/27/2014,195.73,196.45,195.03,196.16,-0.27,-0.14%,82953600.0,False
1052,1052,10/24/2014,195.25,196.49,194.49,196.43,1.5,+0.77%,117927200.0,True
1053,1053,10/23/2014,194.62,196.2,194.26,194.93,2.24,+1.16%,154944096.0,True
1054,1054,10/22/2014,194.41,194.91,192.61,192.69,-1.38,-0.71%,151822496.0,False
1055,1055,10/21/2014,191.68,194.2,191.48,194.07,3.77,+1.98%,154948496.0,True
1056,1056,10/20/2014,188.13,190.45,188.07,190.3,1.83,+0.97%,130010704.0,True
1057,1057,10/17/2014,188.42,189.75,187.62,188.47,2.2,+1.18%,214624896.0,True
1058,1058,10/16/2014,183.06,187.58,182.89,186.27,-0.16,-0.09%,270391488.0,False
1059,1059,10/15/2014,185.16,187.69,181.92,186.43,-1.27,-0.68%,380714496.0,False
1060,1060,10/14/2014,188.42,189.82,187.04,187.7,0.29,+0.15%,215846400.0,True
1061,1061,10/13/2014,190.46,191.15,187.3,187.41,-3.13,-1.64%,230938800.0,False
1062,1062,10/10/2014,192.69,193.65,190.49,190.54,-2.2,-1.14%,221908896.0,False
1063,1063,10/09/2014,196.33,196.6,192.58,192.74,-3.9,-1.98%,210704496.0,False
1064,1064,10/08/2014,193.37,196.92,192.36,196.64,3.38,+1.75%,186461408.0,True
1065,1065,10/07/2014,195.28,195.72,193.22,193.26,-3.03,-1.54%,147913408.0,False
1066,1066,10/06/2014,197.34,197.6,195.58,196.29,-0.23,-0.12%,104778304.0,False
1067,1067,10/03/2014,195.68,196.94,195.08,196.52,2.14,+1.10%,121568704.0,True
1068,1068,10/02/2014,194.18,195.06,192.35,194.38,0.03,+0.02%,157285104.0,True
1069,1069,10/01/2014,196.7,196.77,193.91,194.35,-2.67,-1.36%,177797792.0,False
1070,1070,09/30/2014,197.69,198.3,196.61,197.02,-0.52,-0.26%,131302000.0,False
1071,1071,09/29/2014,196.2,197.89,196.05,197.54,-0.36,-0.18%,95111600.0,False
1072,1072,09/26/2014,196.7,198.39,196.42,197.9,1.56,+0.79%,103546704.0,True
1073,1073,09/25/2014,199.04,199.05,196.27,196.34,-3.22,-1.61%,150300000.0,False
1074,1074,09/24/2014,198.04,199.69,197.52,199.56,1.55,+0.78%,107275600.0,True
1075,1075,09/23/2014,198.43,199.26,197.95,198.01,-1.14,-0.57%,111393296.0,False
1076,1076,09/22/2014,200.35,200.38,198.73,199.15,-1.55,-0.77%,125552704.0,False
1077,1077,09/19/2014,201.52,201.9,200.29,200.7,-1.12,-0.55%,121649104.0,False
1078,1078,09/18/2014,201.36,201.85,201.1,201.82,1.07,+0.53%,94990304.0,True
1079,1079,09/17/2014,200.77,201.68,199.75,200.75,0.27,+0.13%,151265792.0,True
1080,1080,09/16/2014,198.61,200.84,198.5,200.48,1.5,+0.75%,116200704.0,True
1081,1081,09/15/2014,199.16,199.32,198.38,198.98,-0.15,-0.08%,76401400.0,False
1082,1082,09/12/2014,200.1,200.12,198.56,199.13,-1.17,-0.58%,117478400.0,False
1083,1083,09/11/2014,199.27,200.33,199.12,200.3,0.23,+0.11%,66823500.0,True
1084,1084,09/10/2014,199.44,200.2,198.77,200.07,0.75,+0.38%,67251104.0,True
1085,1085,09/09/2014,200.41,200.55,198.91,199.32,-1.27,-0.63%,88590800.0,False
1086,1086,09/08/2014,200.92,201.21,200.0,200.59,-0.52,-0.26%,64145700.0,False
1087,1087,09/05/2014,200.17,201.19,199.41,201.11,0.9,+0.45%,102176800.0,True
1088,1088,09/04/2014,200.84,201.58,199.66,200.21,-0.29,-0.14%,85236400.0,False
1089,1089,09/03/2014,201.38,201.41,200.22,200.5,-0.11,-0.05%,57461700.0,False
1090,1090,09/02/2014,200.97,201.0,199.86,200.61,-0.1,-0.05%,72425696.0,False
1091,1091,08/29/2014,200.45,200.73,199.82,200.71,0.57,+0.28%,65906500.0,True
1092,1092,08/28/2014,199.59,200.27,199.39,200.14,-0.11,-0.05%,58330300.0,False
1093,1093,08/27/2014,200.43,200.57,199.94,200.25,-0.08,-0.04%,47873700.0,False
1094,1094,08/26/2014,200.33,200.82,200.28,200.33,0.13,+0.06%,47298300.0,True
1095,1095,08/25/2014,200.14,200.59,199.15,200.2,1.01,+0.51%,63855000.0,True
1096,1096,08/22/2014,199.34,199.69,198.74,199.19,-0.31,-0.16%,76107296.0,False
1097,1097,08/21/2014,199.09,199.76,198.93,199.5,0.58,+0.29%,67790600.0,True
1098,1098,08/20/2014,198.12,199.16,198.08,198.92,0.53,+0.27%,72761400.0,True
1099,1099,08/19/2014,197.84,198.54,197.44,198.39,1.03,+0.52%,59134700.0,True
1100,1100,08/18/2014,196.8,197.45,196.69,197.36,1.64,+0.84%,75424304.0,True
1101,1101,08/15/2014,196.47,196.65,194.31,195.72,-0.04,-0.02%,139950592.0,False
1102,1102,08/14/2014,195.16,195.76,194.98,195.76,0.92,+0.47%,57370800.0,True
1103,1103,08/13/2014,194.29,195.06,193.96,194.84,1.31,+0.68%,69046496.0,True
1104,1104,08/12/2014,193.61,194.15,192.94,193.53,-0.27,-0.14%,73631600.0,False
1105,1105,08/11/2014,193.97,194.66,193.71,193.8,0.56,+0.29%,74543600.0,True
1106,1106,08/08/2014,191.46,193.37,190.95,193.24,2.21,+1.16%,117014304.0,True
1107,1107,08/07/2014,192.94,193.13,190.55,191.03,-1.04,-0.54%,135733408.0,False
1108,1108,08/06/2014,191.11,192.89,191.08,192.07,0.06,+0.03%,94818304.0,True
1109,1109,08/05/2014,193.1,193.6,191.31,192.01,-1.88,-0.97%,152690304.0,False
1110,1110,08/04/2014,192.87,194.3,192.05,193.89,1.39,+0.72%,91340496.0,True
1111,1111,08/01/2014,192.56,193.76,191.57,192.5,-0.59,-0.31%,189260800.0,False
1112,1112,07/31/2014,195.61,195.78,192.97,193.09,-3.89,-1.97%,183479392.0,False
1113,1113,07/30/2014,197.65,197.91,196.16,196.98,0.03,+0.02%,104222400.0,True
1114,1114,07/29/2014,198.17,198.45,196.92,196.95,-0.85,-0.43%,80466304.0,False
1115,1115,07/28/2014,197.76,198.09,196.62,197.8,0.08,+0.04%,69258704.0,True
1116,1116,07/25/2014,198.09,198.26,197.33,197.72,-0.93,-0.47%,76837200.0,False
1117,1117,07/24/2014,198.83,199.06,198.45,198.65,0.01,+0.01%,56888000.0,True
1118,1118,07/23/2014,198.5,198.85,198.1,198.64,0.44,+0.22%,65611800.0,True
1119,1119,07/22/2014,198.01,198.56,197.87,198.2,0.86,+0.44%,67677600.0,True
1120,1120,07/21/2014,197.09,197.5,196.43,197.34,-0.37,-0.19%,67591600.0,False
1121,1121,07/18/2014,196.35,197.91,196.24,197.71,2.0,+1.02%,124330400.0,True
1122,1122,07/17/2014,197.35,198.1,195.43,195.71,-2.25,-1.14%,145428304.0,False
1123,1123,07/16/2014,198.11,198.26,197.42,197.96,0.73,+0.37%,80073200.0,True
1124,1124,07/15/2014,197.72,198.1,196.36,197.23,-0.37,-0.19%,111346200.0,False
1125,1125,07/14/2014,197.61,197.86,197.44,197.6,0.99,+0.50%,58657900.0,True
1126,1126,07/11/2014,196.22,196.75,195.78,196.61,0.27,+0.14%,64243400.0,True
1127,1127,07/10/2014,195.22,196.86,195.06,196.34,-0.78,-0.40%,99040400.0,False
1128,1128,07/09/2014,196.73,197.3,196.31,197.12,0.88,+0.45%,72992304.0,True
1129,1129,07/08/2014,197.15,197.22,195.76,196.24,-1.27,-0.64%,108142496.0,False
1130,1130,07/07/2014,197.82,197.98,197.22,197.51,-0.69,-0.35%,61696400.0,False
1131,1131,07/03/2014,197.79,198.29,197.64,198.2,0.97,+0.49%,52938800.0,True
1132,1132,07/02/2014,197.05,197.48,196.96,197.23,0.2,+0.10%,52474800.0,True
1133,1133,07/01/2014,196.19,197.63,196.13,197.03,1.31,+0.67%,90470000.0,True
1134,1134,06/30/2014,195.7,196.17,195.53,195.72,-0.1,-0.05%,70504200.0,False
1135,1135,06/27/2014,194.98,195.88,194.88,195.82,0.38,+0.19%,71453600.0,True
1136,1136,06/26/2014,195.61,195.63,194.13,195.44,-0.14,-0.07%,84311800.0,False
1137,1137,06/25/2014,194.3,195.78,194.25,195.58,0.88,+0.45%,82781904.0,True
1138,1138,06/24/2014,195.53,196.5,194.48,194.7,-1.18,-0.60%,96236896.0,False
1139,1139,06/23/2014,195.97,196.05,195.52,195.88,-0.06,-0.03%,70611400.0,False
1140,1140,06/20/2014,196.03,196.1,195.7,195.94,-0.54,-0.27%,100587104.0,False
1141,1141,06/19/2014,196.43,196.6,195.8,196.48,0.22,+0.11%,85928896.0,True
1142,1142,06/18/2014,194.83,196.37,194.4,196.26,1.43,+0.73%,105266800.0,True
1143,1143,06/17/2014,194.02,194.97,193.81,194.83,0.54,+0.28%,84833800.0,True
1144,1144,06/16/2014,193.89,194.7,193.66,194.29,0.16,+0.08%,87424304.0,True
1145,1145,06/13/2014,193.9,194.32,193.3,194.13,0.59,+0.30%,82017200.0,True
1146,1146,06/12/2014,194.65,194.8,193.11,193.54,-1.38,-0.71%,106350200.0,False
1147,1147,06/11/2014,194.9,195.12,194.48,194.92,-0.68,-0.35%,68772400.0,False
1148,1148,06/10/2014,195.33,195.64,194.92,195.6,0.02,+0.01%,57129400.0,True
1149,1149,06/09/2014,195.35,196.05,195.17,195.58,0.2,+0.10%,65118800.0,True
1150,1150,06/06/2014,194.87,195.43,194.78,195.38,0.93,+0.48%,78696200.0,True
1151,1151,06/05/2014,193.41,194.65,192.7,194.45,1.26,+0.65%,92102496.0,True
1152,1152,06/04/2014,192.47,193.3,192.27,193.19,0.39,+0.20%,55529300.0,True
1153,1153,06/03/2014,192.4,192.9,192.25,192.8,-0.1,-0.05%,65046800.0,False
1154,1154,06/02/2014,192.95,192.99,191.97,192.9,0.22,+0.11%,64655600.0,True
1155,1155,05/30/2014,192.19,192.8,192.03,192.68,0.31,+0.16%,76315600.0,True
1156,1156,05/29/2014,191.82,192.4,191.33,192.37,0.99,+0.52%,64376500.0,True
1157,1157,05/28/2014,191.52,191.82,191.06,191.38,-0.14,-0.07%,66722800.0,False
1158,1158,05/27/2014,191.05,191.58,190.95,191.52,1.17,+0.61%,72010304.0,True
1159,1159,05/23/2014,189.75,190.48,189.59,190.35,0.76,+0.40%,60156000.0,True
1160,1160,05/22/2014,189.18,189.98,188.86,189.59,0.46,+0.24%,61549300.0,True
1161,1161,05/21/2014,188.1,189.22,188.06,189.13,1.58,+0.84%,89093200.0,True
1162,1162,05/20/2014,188.65,188.67,187.07,187.55,-1.19,-0.63%,111644400.0,False
1163,1163,05/19/2014,187.69,188.89,187.52,188.74,0.69,+0.37%,63839400.0,True
1164,1164,05/16/2014,187.51,188.13,186.72,188.05,0.65,+0.35%,97457696.0,True
1165,1165,05/15/2014,188.67,188.72,186.48,187.4,-1.66,-0.88%,154956400.0,False
1166,1166,05/14/2014,189.79,189.88,188.79,189.06,-0.9,-0.47%,72366800.0,False
1167,1167,05/13/2014,190.03,190.42,189.77,189.96,0.17,+0.09%,66453900.0,True
1168,1168,05/12/2014,188.76,189.88,188.0,189.79,1.83,+0.97%,86940000.0,True
1169,1169,05/09/2014,187.69,188.04,186.83,187.96,0.28,+0.15%,83678496.0,True
1170,1170,05/08/2014,187.67,189.05,187.08,187.68,-0.2,-0.11%,93617504.0,False
1171,1171,05/07/2014,187.43,187.97,186.01,187.88,1.1,+0.59%,106500400.0,True
1172,1172,05/06/2014,188.0,188.13,186.74,186.78,-1.64,-0.87%,85454200.0,False
1173,1173,05/05/2014,187.14,188.55,186.62,188.42,0.36,+0.19%,75882704.0,True
